,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
112,prograf,14,M117,general_term,S1,36741,NonOSE_AE,Disorder nervous system,10013242,Neurological symptom,10060860,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
113,prograf,11,M121,general_term,S1,37099,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
114,prograf,4,M119,general_term,S1,37241,NonOSE_AE,Skin disorder,10040831,Skin disorder,10040831,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
115,prograf,14,M120,general_term,S1,37304,NonOSE_AE,Cranial nerve disorder,10061093,Cranial nerve disorder,10061093,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
116,prograf,10,M118,general_term,S1,37400,NonOSE_AE,Disorder urogenital,10013279,Urogenital disorder,10046694,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
117,prograf,5,M724,general_term,S3,3715,NonOSE_AE,Death,10011906,Death,10011906,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
118,prograf,5,M727,general_term,S3,4172,NonOSE_AE,Death,10011906,Death,10011906,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
119,prograf,5,M732,general_term,S3,4750,NonOSE_AE,Death,10011906,Death,10011906,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
120,prograf,9,M717,general_term,S3,11933,NonOSE_AE,Death,10011906,Death,10011906,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
121,asclera,23,M4,general_term,S1,2923,NonOSE_AE,Immune system disorder,10021425,Immune system disorder,10021425,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
122,asclera,24,M5,general_term,S1,3017,NonOSE_AE,Nervous system disorder,10029202,Neurological symptom,10060860,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
123,asclera,17,M6,general_term,S1,3159,NonOSE_AE,Cardiac disorder,10061024,Cardiac disorder,10061024,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
124,asclera,18,M7,general_term,S1,3214,NonOSE_AE,Disorder vascular,10013282,Angiopathy,10059245,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
125,asclera,47,M9,general_term,S1,3335,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
126,asclera,38,M10,general_term,S1,3399,NonOSE_AE,Other disorders of skin and subcutaneous tissue,10032001,Skin disorder,10040831,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
127,asclera,47,M11,general_term,S1,3538,NonOSE_AE,Ill-defined disorder,10061520,Ill-defined disorder,10061520,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
128,asclera,46,M12,general_term,S1,3639,NonOSE_AE,Injury,10022116,Injury,10022116,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
129,asclera,5,M48,general_term,S2,348,NonOSE_AE,Death,10011906,Death,10011906,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
130,xarelto,27,M46,general_term,S1,2175,NonOSE_AE,Adverse event,10060933,Adverse event,10060933,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
131,xarelto,33,M56,general_term,S1,14074,NonOSE_AE,Adverse reaction,10067484,Toxicity to various agents,10070863,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
132,xarelto,26,M29,general_term,S1,14651,NonOSE_AE,Disorder gastrointestinal,10013225,Gastrointestinal disorder,10017944,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
133,xarelto,52,M30,general_term,S1,14869,NonOSE_AE,General symptom,10060891,General symptom,10060891,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
134,xarelto,47,M31,general_term,S1,15087,NonOSE_AE,Musculoskeletal disorder,10048592,Musculoskeletal disorder,10048592,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
135,xarelto,24,M32,general_term,S1,15414,NonOSE_AE,Nervous system disorder,10029202,Neurological symptom,10060860,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
136,xarelto,21,M33,general_term,S1,15632,NonOSE_AE,Psychiatric disorder NOS,10037174,Psychiatric symptom,10061472,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
137,xarelto,38,M34,general_term,S1,16194,NonOSE_AE,Other disorders of skin and subcutaneous tissue,10032001,Skin disorder,10040831,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
138,xarelto,33,M57,general_term,S1,16418,NonOSE_AE,Adverse reaction,10067484,Toxicity to various agents,10070863,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
139,xarelto,46,M35,general_term,S1,17099,NonOSE_AE,Injury,10022116,Injury,10022116,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
140,xarelto,47,M36,general_term,S1,17317,NonOSE_AE,Musculoskeletal disorder,10048592,Musculoskeletal disorder,10048592,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
141,xarelto,24,M37,general_term,S1,17644,NonOSE_AE,Nervous system disorder,10029202,Neurological symptom,10060860,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
142,xarelto,38,M38,general_term,S1,17862,NonOSE_AE,Other disorders of skin and subcutaneous tissue,10032001,Skin disorder,10040831,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
143,xarelto,36,M39,general_term,S1,18759,NonOSE_AE,Blood disorder,10061590,Haematology test abnormal,10057755,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
144,xarelto,26,M40,general_term,S1,18836,NonOSE_AE,Disorder gastrointestinal,10013225,Gastrointestinal disorder,10017944,"General terms or non-specific text such as broad categories (e.g., MedDRA system organ class) used to introdue AEs or text describe an outcome (e.g., death) rather than an AE. These are not of interest."
