,file,sent_id,sent_start,sent_end,sentence,nonoseaeaeonlyasinstruction,nonoseaegeneralterm,notaecandidatepreexistingconditionorriskfactor,notaecandidateindication,nonoseaemanifestationorcomplication,nonoseaeaefromdruginteraction,nonoseaeaeratelteqplacebo,nonoseaenegation,nonoseaeaeanimal,nonoseaeodorwithdrawal,nonoseaeaefromofflabel,notaecandidatecontraindication,nonoseaeaeforanotherdruginclass,notaecandidateother,nonoseaeother
143,carboplatin,143,2839,2955,"Because there is a possibility of toxicity in nursing infants secondary to carboplatin treatment of the mother, it is recommended that breastfeeding be discontinued if the mother is treated with carboplatin injection.\n', '\n', '    Pediatric Use\n', '\n', '  Safety and effectiveness in pediatric patients have not been established (see   WARNINGS,  nonoseaeaefromofflabel    ).\n', '\n', '    Geriatric Use\n', '\n', '  Of the 789 patients in initial treatment combination therapy studies (NCIC and SWOG), 395 patients were treated with carboplatin in combination with cyclophosphamide.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144,carboplatin,144,2955,2973,"Of these, 141 were over 65 years of age and 22 were 75 years or older.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,carboplatin,145,2973,2986,"In these trials, age was not a prognostic factor for survival.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,carboplatin,146,2986,3008,"In terms of safety, elderly patients treated with carboplatin were more likely to develop severe  oselabeledaefromdruguse than younger patients.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,carboplatin,147,3008,3057,"In a combined database of 1,942 patients (414 were >= 65 years of age) that received single agent carboplatin for different  notaecandidatepreexistingconditionorriskfactor types, a similar incidence of adverse events was seen in patients 65 years and older and in patients less than 65.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,carboplatin,148,3057,3086,"Other reported clinical experience has not identified differences in responses between elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,carboplatin,149,3086,3122,"Because  nonoseaeaeonlyasinstruction    WARNINGS\n', '\n', '   oselabeledaefromdruguse ( oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse  is dose-dependent and is also the dose-limiting toxicity.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,carboplatin,150,3122,3143,"Peripheral blood counts should be frequently monitored during carboplatin injection treatment and, when appropriate, until recovery is achieved.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,carboplatin,151,3143,3156,Median nadir occurs at day 21 in patients receiving single agent carboplatin.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,carboplatin,152,3156,3231,"In general, single intermittent courses of carboplatin should not be repeated until leukocyte, neutrophil, and platelet counts have recovered.\n', '\n', ' Since  oselabeledaefromdruguse is cumulative, transfusions may be needed during treatment with carboplatin, particularly in patients receiving prolonged therapy.\n', '\n', '  nonoseaeaeonlyasinstruction is increased in patients who have received prior therapy, especially regimens including cisplatin.  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,carboplatin,153,3231,3270,nonoseaeaeonlyasinstruction is also increased in patients with  notaecandidatepreexistingconditionorriskfactor  Initial carboplatin injection dosages in these patients should be appropriately reduced (see   DOSAGE AND ADMINISTRATION    ) and blood counts should be carefully monitored between courses.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,carboplatin,154,3270,3340,"The use of carboplatin in combination with other  nonoseaeaeonlyasinstruction therapies must be carefully managed with respect to dosage and timing in order to minimize additive effects.\n', '\n', ' Carboplatin has limited  oselabeledaefromdruguse potential, but concomitant treatment with aminoglycosides has resulted in  nonoseaeaefromdruginteraction and/or audiologic  nonoseaeaefromdruginteraction  nonoseaeaefromdruginteraction  and caution must be exercised when a patient receives both drugs.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,carboplatin,155,3340,3394,"Clinically significant  nonoseaeaefromdruginteraction has been reported to occur in pediatric patients when carboplatin was administered at higher than recommended doses in combination with other  nonoseaeaeonlyasinstruction agents.\n', '\n', ' Carboplatin can induce  oselabeledaefromdruguse  which can be more severe in patients previously receiving  nonoseaeaeonlyasinstruction therapy.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,carboplatin,156,3394,3410,The incidence and intensity of  nonoseaeaeonlyasinstruction have been reduced by using premedication with antiemetics.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,carboplatin,157,3410,3482,"Although no conclusive efficacy data exist with the following schedules of carboplatin, lengthening the duration of single intravenous administration to 24 hours or dividing the total dose over five consecutive daily pulse doses has resulted in reduced  nonoseaeaeonlyasinstruction \n', '\n', ' Although  nonoseaeaeonlyasinstruction is infrequent, its incidence is increased in patients older than 65 years and in patients previously treated with cisplatin.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,carboplatin,158,3482,3543,"Pre-existing cisplatin-induced  notaecandidatepreexistingconditionorriskfactor does not worsen in about 70% of the patients receiving carboplatin as secondary treatment.\n', '\n', '  nonoseaeaefromofflabel  which can be complete for light and colors, has been reported after the use of carboplatin with doses higher than those recommended in the package insert.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
159,carboplatin,159,3543,3586,"Vision appears to recover totally or to a significant extent within weeks of stopping these high doses.\n', '\n', ' As in the case of other platinum-coordination compounds,  oselabeledaefromdruguse to carboplatin have been reported.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,carboplatin,160,3586,3602,These may occur within minutes of administration and should be managed with appropriate supportive therapy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,carboplatin,161,3602,3682,"There is increased risk of  nonoseaeaeonlyasinstruction including  nonoseaeaeonlyasinstruction in patients previously exposed to platinum therapy (see   CONTRAINDICATIONS    and   ADVERSE REACTIONS, Allergic Reactions    ).\n', '\n', ' High dosages of carboplatin (more than 4 times the recommended dose) have resulted in severe  nonoseaeaefromofflabel \n', '\n', ' Carboplatin injection may cause  oselabeledaefromdruguse when administered to a  notaecandidatepreexistingconditionorriskfactor woman.",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
162,carboplatin,162,3682,3696,Carboplatin has been shown to be  nonoseaeaeanimal and  nonoseaeaeanimal in rats.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,carboplatin,163,3696,3710,There are no adequate and well-controlled studies in  notaecandidatepreexistingconditionorriskfactor women.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,carboplatin,164,3710,3756,"If this drug is used during  notaecandidatepreexistingconditionorriskfactor  or if the patient becomes  nonoseaeaeonlyasinstruction while receiving this drug, the patient should be apprised of the potential  oselabeledaefromdruguse  Women of childbearing potential should be advised to avoid becoming  nonoseaeaeonlyasinstruction ']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,valium,0,0,6,['    ADVERSE REACTIONS  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,valium,1,6,32,"\n', '\n', '  Side effects most commonly reported were  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,valium,2,32,73,"The following have also been reported:\n', '\n', '     Central Nervous System:  \n', '\n', '   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,valium,3,73,96,"\n', '     Gastrointestinal System:  \n', '\n', '   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,valium,4,96,162,"\n', '     Special Senses:  \n', '\n', '   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse \n', '     Cardiovascular System:  \n', '\n', '   oselabeledaefromdruguse \n', '     Psychiatric and Paradoxical Reactions:  \n', '\n', '   oselabeledaefromdruguse   oselabeledaefromdruguse   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,valium,5,162,190,oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,valium,6,190,202,oselabeledaefromdruguse and other  oselabeledaefromdruguse have been reported when using benzodiazepines.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,valium,7,202,214,"Should these occur, use of the drug should be discontinued.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,valium,8,214,252,"They are more likely to occur in children and in the elderly.\n', '\n', '     Urogenital System:  \n', '\n', '   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,valium,9,252,277,"\n', '     Skin and Appendages:  \n', '\n', '   oselabeledaefromdruguse \n', '     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,valium,10,277,301,"Laboratories:  \n', '\n', '   oselabeledaefromdruguse  oselabeledaefromdruguse transaminases and  oselabeledaefromdruguse \n', '     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,valium,11,301,320,"Other:  \n', '\n', '   oselabeledaefromdruguse  including  oselabeledaefromdruguse   oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,valium,12,320,340,"\n', '  oselabeledaefromdruguse may occur using therapeutic dosages, the risk increasing at higher dosages.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,valium,13,340,347,oselabeledaefromdruguse may be associated with  oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,valium,14,347,558,"\n', '\n', ' Minor  oselabeledaefromdruguse patterns, usually low-voltage fast activity, have been observed in patients during and after Valium therapy and are of no known significance.\n', '\n', ' Because of isolated reports of  oselabeledaefromdruguse and  oselabeledaefromdruguse  periodic blood counts and liver function tests are advisable during long-term therapy.\n', '\n', '   Postmarketing Experience\n', '\n', '  Injury, Poisoning and Procedural Complications\n', '\n', '  There have been reports of  oselabeledaeclasseffect and  oselabeledaeclasseffect \n', '\n', '    BOXED WARNING: WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS\n', '\n', '    WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS  \n', '\n', '  Concomitant use of benzodiazepines and opioids may result in profound  nonoseaeaefromdruginteraction   nonoseaeaefromdruginteraction   nonoseaeaefromdruginteraction  and  nonoseaegeneralterm (see     Drug Interactions    ).\n', '\n', ' *  Reserve concomitant prescribing of these drugs for use in patients for whom alternative treatment options are inadequate.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15,valium,15,558,573,"\n', ' *  Limit dosages and durations to the minimum required.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,valium,16,573,753,"\n', ' *  Follow patients for signs and symptoms of  nonoseaeaeonlyasinstruction and  nonoseaeaeonlyasinstruction    PRECAUTIONS\n', '\n', '   General\n', '\n', '  If Valium is to be combined with other psychotropic agents or anticonvulsant drugs, careful consideration should be given to the pharmacology of the agents to be employed - particularly with known compounds that may potentiate the action of diazepam, such as phenothiazines, narcotics, barbiturates, MAO inhibitors and other antidepressants (see  Drug Interactions  ).\n', '\n', ' The usual precautions are indicated for severely  notaecandidatepreexistingconditionorriskfactor patients or those in whom there is any evidence of latent  notaecandidatepreexistingconditionorriskfactor or  notaecandidatepreexistingconditionorriskfactor associated  notaecandidatepreexistingconditionorriskfactor  particularly the recognition that  notaecandidatepreexistingconditionorriskfactor may be present and protective measures may be necessary.\n', '\n', '  oselabeledaeclasseffect and paradoxical  oselabeledaeclasseffect  oselabeledaeclasseffect are known to occur when using benzodiazepines (see  ADVERSE REACTIONS  ).",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,valium,17,753,765,"Should this occur, use of the drug should be discontinued.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,valium,18,765,984,"These reactions are more likely to occur in children and the elderly.\n', '\n', ' A lower dose is recommended for patients with  notaecandidatepreexistingconditionorriskfactor  due to the risk of  nonoseaeaeonlyasinstruction \n', '\n', ' Benzodiazepines should be used with extreme caution in patients with a history of  notaecandidatepreexistingconditionorriskfactor or drug  notaecandidatepreexistingconditionorriskfactor  notaecandidatepreexistingconditionorriskfactor (see  DRUG ABUSE AND DEPENDENCE  ).\n', '\n', ' In  notaecandidatepreexistingconditionorriskfactor patients, it is recommended that the dosage be limited to the smallest effective amount to preclude the development of  nonoseaeaeonlyasinstruction or  nonoseaeaeonlyasinstruction (2 mg to 2.5 mg once or twice daily, initially, to be increased gradually as needed and tolerated).\n', '\n', ' Some  oselabeledaeclasseffect of benzodiazepines may develop after repeated use of Valium for a prolonged time.\n', '\n', '    Information For Patients\n', '\n', '  To assure the safe and effective use of benzodiazepines, patients should be informed that, since benzodiazepines may produce psychological and physical dependence, it is advisable that they consult with their physician before either increasing the dose or abruptly discontinuing this drug.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,valium,19,984,1035,"The risk of dependence increases with duration of treatment; it is also greater in patients with a history of alcohol or drug abuse.\n', '\n', ' Patients should be advised against the simultaneous ingestion of alcohol and other CNS-depressant drugs during Valium therapy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,valium,20,1035,1081,"As is true of most CNS-acting drugs, patients receiving Valium should be cautioned against engaging in hazardous occupations requiring complete mental alertness, such as operating machinery or driving a motor vehicle.\n', '\n', '     Drug Interactions  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,valium,21,1081,1126,"\n', '\n', '   Opioids\n', '\n', '  The concomitant use of benzodiazepines and opioids increases the risk of  nonoseaeaefromdruginteraction because of actions at different receptor sites in the CNS that control respiration.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,valium,22,1126,1138,Benzodiazepines interact at GABAAsites and opioids interact primarily at mu receptors.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,valium,23,1138,1159,"When benzodiazepines and opioids are combined, the potential for benzodiazepines to significantly worsen opioid-related  nonoseaeaefromdruginteraction exists.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,valium,24,1159,1329,"Limit dosage and duration of concomitant use of benzodiazepines and opioids, and monitor patients closely for  nonoseaeaeonlyasinstruction and  nonoseaeaeonlyasinstruction \n', '\n', '    Centrally Acting Agents\n', '\n', '  If Valium is to be combined with other centrally acting agents careful consideration should be given to the pharmacology of the agents employed particularly with compounds that may potentiate or be potentiated by the action of Valium, such as phenothiazines, antipsychotics, anxiolytics/sedatives, hypnotics, anticonvulsants, narcotic analgesics, anesthetics, sedative antihistamines, narcotics, barbiturates, MAO inhibitors and other antidepressants.\n', '\n', '    Alcohol\n', '\n', '  Concomitant use with alcohol is not recommended due to  nonoseaeaefromdruginteraction \n', '\n', '    Antacids\n', '\n', '  Diazepam peak concentrations are 30% lower when antacids are administered concurrently.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,valium,25,1329,1341,"However, there is no effect on the extent of absorption.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,valium,26,1341,1375,"The lower peak concentrations appear due to a slower rate of absorption, with the time required to achieve peak concentrations on average 20 - 25 minutes greater in the presence of antacids.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,valium,27,1375,1429,"However, this difference was not statistically significant.\n', '\n', '    Compounds Which Inhibit Certain Hepatic Enzymes\n', '\n', '  There is a potentially relevant interaction between diazepam and compounds which inhibit certain hepatic enzymes (particularly cytochrome P450 3A and 2C19).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,valium,28,1429,1449,Data indicate that these compounds influence the pharmacokinetics of diazepam and may lead to increased and prolonged  nonoseaeaefromdruginteraction  ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,valium,29,1449,1601,"At present, this reaction is known to occur with cimetidine, ketoconazole, fluvoxamine, fluoxetine, and omeprazole.\n', '\n', '    Phenytoin\n', '\n', '  There have also been reports that the metabolic elimination of phenytoin is decreased by diazepam.\n', '\n', '    Carcinogenesis, Mutagenesis, Impairment of Fertility\n', '\n', '  In studies in which mice and rats were administered diazepam in the diet at a dose of 75 mg/kg/day (approximately 6 and 12 times, respectively, the maximum recommended human dose [MRHD=1 mg/kg/day] on a mg/m  2  basis) for 80 and 104 weeks, respectively, an increased incidence of  nonoseaeaeanimal was observed in males of both species.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
