_id,batch,concept_code,concept_code_system,end,experiencer,inserted_date,job_id,negation,nlpql_feature,owner,phenotype_final,pipeline_id,pipeline_type,report_date,report_id,report_type,section,sentence,solr_id,source,start,subject,temporality,term
5c7430398625dd02ba867f8b,900,,,122,Patient,13:13.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_582481,Clinical Trial Exclusion Criteria,UNKNOWN,Any previous therapy for lymphoma except for short-term corticosteroids before inclusion.- Inability to tolerate the ACVBP regimen according to investigator's judgement.- Positive serology for HIV.- Poor renal function (creatinin > 150 mol/,ct_exc_582481,AACT,117,NCT00136565,Recent,ACVBP
5c7430528625dd03c7867f8a,0,,,225,Patient,13:38.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_356471,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - DLBCL patients that will be eligible in front-line treatment for a combination of anthracycline-based chemotherapy plus anti-CD20 monoclonal antibody,Rituximab: R-CHOP 14, R-CHOP 21, R mini-CHOP, R-ACVBP, R-COPADEM.Patients",ct_inc_356471,AACT,220,NCT03104478,Recent,ACVBP
5c7430538625dd03c7867f9d,0,,,368,Patient,13:39.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_338682,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Patient with a recent diffuse large B cell lymphoma (LBDGC), histologically proven, with treatment not started - a priori likely to be treated by rituximab, cyclophosphamide, doxorubicin, vincristine, and prednisolone every 21 days (R-CHOP21) for 8 cycles or rituximab, doxorubicin, cyclophosphamide, vindesine, bleomycin, and prednisone (R-ACVBP).- Index international prognosis (IPI) measurable (IPI-aa), adjusted for age.",ct_inc_338682,AACT,363,NCT03336138,Recent,ACVBP
5c7430548625dd03c7867fba,0,,,86,Patient,13:40.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_415115,Clinical Trial Exclusion Criteria,UNKNOWN,"Exclusion Criteria: - Patient who cannot receive polychemotherapy like R-CHOP, R-ACVBP, or R-CHOP like - Patient who cannot benefit from standard extension assessment and follow-up by with Fluorine-18 fluorodeoxyglucose positron emission tomography (18F-FDG-PET) - Pregnant or breast-feeding woman - Guardianship, curatorship - Patient who cannot follow the medical procedures of the study for geographic, social, psychological,linguistic or physical reasons",ct_exc_415115,AACT,81,NCT02339805,Recent,ACVBP
5c7430728625dd0544867f95,280,,,175,Patient,14:10.3,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_586830,Clinical Trial Inclusion Criteria,UNKNOWN,"No more than 1 prior combination chemotherapy regimen Chemotherapy consisted of cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP) or a CHOP-like regimen, ACVBP, or other similar regimen",ct_inc_586830,AACT,170,NCT00002905,Historical,ACVBP
5c74307e8625dd05b6867f92,10,,,220,Patient,14:22.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_415115,Clinical Trial Inclusion Criteria,UNKNOWN,"With a diagnosis formally established of DLBCL or transformed straightaway follicular lymphoma or 3B grade follicular lymphoma or Burkitt-like lymphoma - Eligible to a treatment by immunochemotherapy like R-CHOP, R-ACVBP or R-CHOP like - First line of treatment - Being able to benefit from standard extension assessment ( Fluorine-18 fluorodeoxyglucose positron emission tomography (18F-FDG-PET) and bone marrow biopsy with a bone marrow aspiration)",ct_inc_415115,AACT,215,NCT02339805,Recent,ACVBP
5c74308d8625dd065b867f95,20,,,84,Patient,14:37.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_540944,Clinical Trial Inclusion Criteria,UNKNOWN,"Previously treated with chemotherapy regimen containing rituximab: R CHOP or R ACVBP - Chemo-sensitive disease - PET Scan prior transplant - Eligible for autologous stem cell transplantation - With a minimum life expectancy of 3 months.- Negative HIV, HBV and HCV serologies (in the last 4 weeks except after vaccination).- Having previously signed a written informed consent.",ct_inc_540944,AACT,79,NCT00689169,Historical,ACVBP
5c7430878625dd060e867f87,470,,,218,Patient,14:31.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_423783,Clinical Trial Inclusion Criteria,UNKNOWN,"Histologically confirmed stage IV non-squamous NSCLC patients.- Patients must have been detected with an activating EGFR mutation at baseline and must have yet progressed on erlotinib, gefitinib or afatinib monotherapy in daily dose of 150 mg, 250 mg or 40 mg respectively.(Patients with unknown mutation status that have exhibited a response to these agents or stable disease for at least 6 months while on treatment with gefitinib or erlotinib are also eligible).- Rebiopsy after having acquired resistance to TKI-treatment must have been performed and HER2-overexpression (positive immunohistochemistry staining) must have been detected.-",ct_inc_423783,AACT,198,NCT02226757,Recent,afatinib monotherapy
5c7430ba8625dd0813867f95,370,,,66,Patient,15:22.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_404103,Clinical Trial Inclusion Criteria,UNKNOWN,Patient for whom a decision of treatment with afatinib monotherapy has been taken in the frame of its marketing authorization.,ct_inc_404103,AACT,46,NCT02483416,Recent,afatinib monotherapy
5c74309a8625dd06df867f8a,850,,,342,Patient,14:50.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_348908,Clinical Trial Inclusion Criteria,COMMENT,"Periodic abstinence (e.g., calendar, ovulation, symptothermal, or postovulation methods) and withdrawal are not acceptable methods of contraception.- Patients with untreated, controlled asymptomatic central nervous system (CNS) lesions are allowed in this trial as long as the CNS is not a site of progressive disease on alectinib monotherapy.",ct_inc_348908,AACT,321,NCT03202940,Recent,alectinib monotherapy
5c74309a8625dd06df867f8b,850,,,68,Patient,14:50.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_348908,Clinical Trial Inclusion Criteria,COMMENT,"If the CNS is a site of progressive disease on alectinib monotherapy, treatment of CNS lesions is required for enrollment.-",ct_inc_348908,AACT,47,NCT03202940,Hypothetical,alectinib monotherapy
5c7430a58625dd072c867f87,1270,,,282,Patient,15:01.6,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_348908,Clinical Trial Exclusion Criteria,UNKNOWN,"In addition, subjects who are unable to tolerate the 600 mg twice daily (BID) dose of alectinib will not be permitted to enroll unless doses of alectinib below the entry level are being investigated (e.g.dose level -1 and -2) and they have previously tolerated alectinib monotherapy at the dose being investigated.- Participants with prior allogeneic stem cell or solid organ transplantation.- History of extensive, disseminated, bilateral or presence of Grade 3 or 4 interstitial fibrosis or interstitial lung disease including pneumonitis, hypersensitivity pneumonitis, interstitial pneumonia, interstitial lung disease, obliterative bronchiolitis or pulmonary fibrosis.",ct_exc_348908,AACT,261,NCT03202940,Historical,alectinib monotherapy
5c7430bb8625dd0813867f9a,370,,,222,Patient,15:23.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_314937,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Patients 20 years of age or older at the time of signed consent.- Patients with locally advanced or metastatic non-small cell lung cancer.- Patients who are scheduled to start Atezolizumab monotherapy, based on the Atezolizumab package insert and the Optimal Use Promotion Guideline.- Patients who signed informed consent form before enrolling the study.",ct_inc_314937,AACT,198,NCT03645330,Recent,Atezolizumab monotherapy
5c7430658625dd049f867f87,960,,,95,Patient,13:58.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_403273,Clinical Trial Inclusion Criteria,UNKNOWN,The Investigator believes the subject is tolerating treatment with oral azacitidine monotherapy and continued oral azacitidine treatment is of benefit to the subject.,ct_inc_403273,AACT,72,NCT02494258,Recent,azacitidine monotherapy
5c7430558625dd03e4867f85,800,,,131,Patient,13:41.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_573909,Clinical Trial Inclusion Criteria,UNKNOWN,"A patient will be eligible for inclusion in this study if s/he meets all of the following criteria: - Has previously undergone BEAC or BEAM autologus SCT with PBSC rescue for any stage aggressive B-cell NHL, including transformed indolent NHL or mantle cell lymphoma according to REAL classification - only B-cell lymphomas are permitted.- ECOG performance status 0",ct_inc_573909,AACT,127,NCT00250861,Hypothetical,BEAC
5c74306c8625dd04e1867f8b,500,,,44,Patient,14:04.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_510997,Clinical Trial Inclusion Criteria,UNKNOWN,"Melphalan 140 mg/m2 or 200 mg/m2, BEAM, BEAC, BUCY or CBV",ct_inc_510997,AACT,40,NCT01085058,Recent,BEAC
5c7430888625dd0624867f8a,420,,,221,Patient,14:32.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_348847,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Patients between 16 and 99 years of age diagnosed with lymphoma or myeloma - Able to communicate in Swedish - Treated with bis-chloroethylnitrosourea, etoposide, cytarabine, and cyclophosphamide(BEAC) or bis-chloroethylnitrosourea, etoposide, cytarabine, and melphalan (BEAM) (lymphoma diagnosis), melphalan (myeloma diagnosis), before stem cell transplantation (SCT)",ct_inc_348847,AACT,217,NCT03203733,Recent,BEAC
5c74309d8625dd070b867f84,510,,,121,Patient,14:53.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_549591,Clinical Trial Inclusion Criteria,UNKNOWN,"etc.).These patients would be enrolled in a high-dose protocol using carmustine, etoposide, cytarabine, and cytoxan (BEAC) with autologous hematopoietic rescue.",ct_inc_549591,AACT,117,NCT00574626,Recent,BEAC
5c7430428625dd0334867f86,400,,,71,Patient,13:22.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_419623,Clinical Trial Inclusion Criteria,UNKNOWN,"(Adriamycin, bleomycin, vinblastine, and dacarbazine), baseline BEACOPP ( bleomycin, etoposide, Adriamycin, cyclophosphamide, Oncovin, procarbazine, and prednisone) or escalated BEACOPP, or other induction regimens) -",ct_inc_419623,AACT,64,NCT02280993,Recent,BEACOPP
5c74304d8625dd0381867fa1,230,,,113,Patient,13:33.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_559601,Clinical Trial Inclusion Criteria,UNKNOWN,"18 years - Received and failed potentially curative chemotherapeutic regimens (e.g., ABVD, Stanford V, or BEACOPP) - Relapsed following autologous bone marrow transplantation (BMT), or are ineligible, or refused BMT - Completed radiotherapy, chemotherapy, and/or treatment with other investigational agents at least 3 weeks prior to study entry - Completed autologous BMT (if received) at least 3 months prior to study entry; completed allogeneic BMT (if received); at least 6 months prior to study entry - Eastern Cooperative Oncology Group (ECOG) status of <2 - Life expectancy of >3 months -",ct_inc_559601,AACT,106,NCT00441818,Historical,BEACOPP
5c7430628625dd0452867f96,40,,,205,Patient,13:54.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_590819,Clinical Trial Inclusion Criteria,UNKNOWN,"- Histologically confirmed Hodgkin's lymphoma - Early or late first relapse - Complete or partial remission for at least 3 months after completion of prior COPP/ABVD, COPP/ABV/IMEP, MOPP/ABV, ABVD, BEACOPP, or other polychemotherapy regimen with or withou",ct_inc_590819,AACT,198,NCT00025636,Historical,BEACOPP
5c7430688625dd04c0867f8e,30,,,254,Patient,14:00.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_344464,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Complete response of lymphoma (Cheson criteria 2007) after initial treatment - Malin lymphoma (Hodgkin or not) treated with anthracyclines for at least 6 cycles : Adriamycin, Bleomycin, Vinblastine, and Dacarbazine (ABVD) or BEACOPP, Cyclophosphamide, hydroxydaunomycin, Oncovin, and prednisone (CHOP) et Rituximab (R-CHOP), miniCHOP et RminiCHOP, RACVBP having received or not an intensification with autologous hematopoietic stem cell transplantation in first-line - Registered the consent to be included in this study",ct_inc_344464,AACT,247,NCT03260855,Recent,BEACOPP
5c74306c8625dd04cb867f97,260,,,141,Patient,14:04.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_504535,Clinical Trial Inclusion Criteria,UNKNOWN,"Patients must have failed (relapsed or refractory) front-line standard anthracycline-containing regimen, such as ABVD, Stanford V, or BEACOPP.",ct_inc_504535,AACT,134,NCT01169636,Recent,BEACOPP
5c74306c8625dd04cb867f9a,260,,,121,Patient,14:04.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_519899,Clinical Trial Inclusion Criteria,UNKNOWN,"Patients must have received a front-line standard anthracycline- containing regimen, such as ABVD, Stanford V, or BEACOPP.",ct_inc_519899,AACT,114,NCT00967369,Recent,BEACOPP
5c74306e8625dd04f7867f8c,550,,,821,Patient,14:06.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_487451,Clinical Trial Inclusion Criteria,UNKNOWN,"> 1.5 cm evidenced by computed tomography (CT) scan of the neck/chest/abdomen(abd)/pelvis or CT/positron emission tomography (PET) scans - Patient must be either primary refractory to one frontline induction therapy or relapsed after one frontline induction therapy; patients who do not achieve complete remission after induction therapy are also eligible - Patients cannot have had a second line salvage treatment (chemotherapy, biologic agents, investigational drugs, or radiation) or have had an autologous or allogeneic hematopoietic stem cell transplantation; patients can have had mixed frontline therapy such as 2-4 cycles of ABVD (doxorubicin, bleomycin, vinblastine and dacarbazine) followed by 2-4 cycles of bleomycin, etoposide, doxorubicin, cyclophosphamide, vincristine, procarbazine, and prednisone (BEACOPP) as long as the induction chemotherapy is not more than 8 cycles in total length - Radiation use as part of induction regimen or consolidation (within 90 days after completion of induction chemotherapy) is allowed -",ct_inc_487451,AACT,814,NCT01393717,Recent,BEACOPP
5c7430ba8625dd083f867f85,240,,,265,Patient,15:22.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_559790,Clinical Trial Inclusion Criteria,UNKNOWN,"Histologically confirmed relapsed or refractory classical Hodgkin lymphoma (nodular sclerosis, mixed cellularity, or lymphocyte-rich classical HL).- Patients must have failed front-line standard anthracycline-containing regimen, such as ABVD, Stanford V, or BEACOPP.-",ct_inc_559790,AACT,258,NCT00439361,Recent,BEACOPP
5c7430bb8625dd083f867f8b,240,,,72,Patient,15:23.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_378685,Clinical Trial Inclusion Criteria,UNKNOWN,Adriamycin Cyclophosphamide Vincristine Procarbazine Prednisone (BEACOPP) regimen (and radiotherapy if applicable) - all stages (Ann Arbor I - IV),ct_inc_378685,AACT,65,NCT02815137,Hypothetical,BEACOPP
5c7430bb8625dd083f867f8d,240,,,50,Patient,15:23.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_378685,Clinical Trial Exclusion Criteria,UNKNOWN,No informed consent - Treatment by ABVD or BEACOPP not indicated - Previously treated Hodgkin lymphoma (including corticosteroids) - Patients who are pregnant or lactating - Active Hepatitis B or Hepatitis C infection - Known human immunodeficiency virus,ct_exc_378685,AACT,43,NCT02815137,Recent,BEACOPP
5c7430bd8625dd0855867f88,1070,,,118,Patient,15:25.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_422460,Clinical Trial Exclusion Criteria,UNKNOWN,Peripheral neuropathy > Grade 1 Histologic diagnosis different from Hodgkin Lymphoma First line treatment with BEACOPP Compressive symptoms caused by the presence of Lymphoma Patients treated previously with any anti-CD30 antibody.,ct_exc_422460,AACT,111,NCT02244021,Recent,BEACOPP
5c7430558625dd03e4867f84,800,,,104,Patient,13:41.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_427713,Clinical Trial Inclusion Criteria,UNKNOWN,"As part of their first line maintenance treatment, patients may have received: - Bevacizumab monotherapy - Bevacizumab in combination with endocrine treatment - Nothing (for a period 6 weeks from the last Bevacizumab treatment) - ECOG performance status (PS) of 0-2.- At least 28 days since prior radiation therapy or surgery and recovery from treatment.- Patients must have measurable disease which must be evaluable per RECIST v1.1.- Estimated life expectancy of 12 weeks.",ct_inc_427713,AACT,81,NCT02175446,Historical,Bevacizumab monotherapy
